code;name;address;lat;lng
02145905;Zakład Pakowania jaj - Ferma Drobiu Ryszard Marciniak;56-400 Oleśnica, Sokołowice  108 g;51.23181595;17.43847544510281
02145906;Ferma Drobiu Józef Kaczała;56-400 Oleśnica Sokołowice 90 a;;
02145906;Ferma Drobiu Józef Kaczała;56-400 Oleśnica, Sokołowice  90 a;51.24327;17.44625
02145908;Ferma Drobiu Zbigniew Pietras;56-513 Międzybórz Kamień 25;;
02145908;Ferma Drobiu Zbigniew Pietras;56-513 Międzybórz, Kamień  25;51.40158355;17.574877203659476
02145909;Ferma Drobiu Produkcja Jaj Spożywczych Tomasz Sadowski;56-416 Twardogóra Grabowno Wielkie 17 b;;
02145909;Ferma Drobiu Produkcja Jaj Spożywczych Tomasz Sadowski;56-416 Twardogóra, Grabowno Wielkie  17 b;51.343419049999994;17.399811900000003
02145911;Andrzej Czepiżak;56-400 Oleśnica, Boguszyce  15 b;51.24155105;17.397833199999997
02145914;Ferma Drobiu Piotr Kaczała;56-410 Dobroszyce, Strzelce  85;51.287131;17.35379318756929
02149401;"""GAMA"" Dubanowicz S.J.";56-400 Oleśnica ul. Krzywoustego 18;51.20363725;17.40111822115
02149401;GAMA Dubanowicz S.J.;56-400 Oleśnica ul. Krzywoustego 18;51.203603;17.40114743921569
02154001;INTER PRODUKTIONS Spółka z ograniczoną odpowiedzialnością.;55-220 Jelcz-Laskowice al. Aleja Młodych 24-26;51.0356838;17.3287135
02170302;Przedsiębiorstwo Produkcyjno Handlowo Usługowe Kalmar M i T Kaleta Spółka jawna (w upadłości);57-100 Strzelin Szczodrowice 65;50.7381492;17.031272
02175901;"Wrocit sp. z o.o. 50-366 Wrocław, Pl. Grunwaldzki 59 ""MANUFAKTURA DOBRA""";57-100 Strzelin, Mikoszów  41;50.776980449999996;17.031730071899563
02180301;Zakład Masarski Gabriel Dzierbicki;55-320 Malczyce ul. Mickiewicza 37;51.21830115;16.505563634904973
